phase,enrollment_log,sponsor_type,mechanism_id,duration_months,disease_trial_rate,prior_approvals,disease_prevalence_log,phase_success_rate,success,disease,raw_probability
0.5,3.871201010907891,0.8,0,24,0.4064285714285715,3,5.477121254719663,0.64,1,systemic lupus erythematosus,0.5310323008779041
0.0,4.110873864173311,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4346273936768854
0.0,4.394449154672439,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4388810230343723
0.0,5.402677381872279,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,0,systemic lupus erythematosus,0.4540044464423699
0.0,3.9889840465642745,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,0,systemic lupus erythematosus,0.43279904641274985
2.0,0.0,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,0,systemic lupus erythematosus,0.4689642857142857
0.0,6.29156913955832,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,0,systemic lupus erythematosus,0.46733782280766056
0.0,4.330733340286331,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4379252858185807
0.0,3.5263605246161616,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.42585969358352815
0.0,0.0,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,0,systemic lupus erythematosus,0.37296428571428575
2.0,5.1298987149230735,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,0,systemic lupus erythematosus,0.5459127664381318
2.0,1.6094379124341003,0.5,0,48,0.4064285714285715,1,5.477121254719663,0.36,0,systemic lupus erythematosus,0.3131058544007973
0.0,3.044522437723423,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4186321222801371
2.0,7.714677473800927,0.5,0,48,0.4064285714285715,1,5.477121254719663,0.36,1,systemic lupus erythematosus,0.4046844478212997
2.0,4.343805421853684,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,1,systemic lupus erythematosus,0.534121367042091
2.0,5.556828061699537,0.8,0,48,0.4064285714285715,3,5.477121254719663,0.36,0,systemic lupus erythematosus,0.4723167066397788
0.0,0.0,1.0,0,24,0.4064285714285715,5,5.477121254719663,0.64,0,systemic lupus erythematosus,0.5529642857142857
0.0,4.110873864173311,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4346273936768854
0.0,4.143134726391533,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.43511130661015873
4.0,2.833213344056216,0.5,0,36,0.4064285714285715,1,5.477121254719663,0.8,1,systemic lupus erythematosus,0.46346248587512895
1.0,2.772588722239781,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.5945531165478823
0.0,0.0,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,0,systemic lupus erythematosus,0.37296428571428575
3.0,3.5263605246161616,1.0,0,60,0.4064285714285715,5,5.477121254719663,0.58,1,systemic lupus erythematosus,0.5878596935835281
1.0,3.4965075614664802,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.6054118991362829
0.5,4.07753744390572,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,0,systemic lupus erythematosus,0.43412734737287156
4.0,5.44673737166631,0.5,0,36,0.4064285714285715,1,5.477121254719663,0.8,1,systemic lupus erythematosus,0.5026653462892803
0.0,4.820281565605037,0.6,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4652685091983613
0.0,4.290459441148391,1.0,0,24,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.6173211773315116
2.0,5.3706380281276624,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,1,systemic lupus erythematosus,0.5495238561362007
1.0,1.3862943611198906,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,0,systemic lupus erythematosus,0.5737587011310841
3.0,4.110873864173311,0.5,0,60,0.4064285714285715,1,5.477121254719663,0.58,1,systemic lupus erythematosus,0.4166273936768854
4.0,3.713572066704308,0.5,0,36,0.4064285714285715,1,5.477121254719663,0.8,1,systemic lupus erythematosus,0.4766678667148503
4.0,7.69484807238461,0.5,0,36,0.4064285714285715,1,5.477121254719663,0.8,1,systemic lupus erythematosus,0.5363870068000548
3.0,5.627621113690637,1.0,0,60,0.4064285714285715,5,5.477121254719663,0.58,1,systemic lupus erythematosus,0.6193786024196453
2.0,5.43372200355424,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,1,systemic lupus erythematosus,0.5504701157675993
1.0,0.6931471805599453,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,0,systemic lupus erythematosus,0.5633614934226848
0.0,4.61512051684126,0.6,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4621910934669047
0.0,3.9318256327243257,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4319416702051506
2.0,4.820281565605037,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,0,systemic lupus erythematosus,0.5412685091983612
4.0,4.219507705176107,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.8,1,systemic lupus erythematosus,0.6642569012919273
1.0,3.4965075614664802,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.6054118991362829
0.0,5.267858159063328,1.0,0,24,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.6319821581002356
1.0,4.174387269895637,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.6155800947627202
1.0,3.295836866004329,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.6024018387043506
2.0,2.5649493574615367,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,1,systemic lupus erythematosus,0.5074385260762088
0.0,4.330733340286331,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4379252858185807
0.0,6.049733455231958,1.0,0,24,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.643710287542765
0.5,1.3862943611198906,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.39375870113108413
0.0,4.02535169073515,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.433344561075313
0.0,3.4965075614664802,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.42541189913628297
0.0,1.791759469228055,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,0,systemic lupus erythematosus,0.3998406777527066
0.0,5.308267697401205,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4525883011753038
1.0,4.532599493153256,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.6209532781115845
0.0,4.394449154672439,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4388810230343723
2.0,5.049856007249537,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,0,systemic lupus erythematosus,0.5447121258230287
0.0,4.624972813284271,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4423388779135498
1.0,2.0794415416798357,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.5841559088394832
0.0,4.330733340286331,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4379252858185807
0.0,4.709530201312334,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4436072387339708
0.0,13.371421038879342,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.5735356012974759
3.0,3.4657359027997265,1.0,0,60,0.4064285714285715,5,5.477121254719663,0.58,0,systemic lupus erythematosus,0.5869503242562816
0.0,4.060443010546419,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.433870930872482
0.0,5.438079308923196,1.0,0,24,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.6345354753481336
1.0,4.394449154672439,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.6188810230343723
2.0,4.61512051684126,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,0,systemic lupus erythematosus,0.5381910934669046
2.0,4.454347296253507,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,0,systemic lupus erythematosus,0.5357794951580883
0.0,5.5134287461649825,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4556657169067605
2.0,3.713572066704308,0.5,0,48,0.4064285714285715,1,5.477121254719663,0.36,1,systemic lupus erythematosus,0.3446678667148504
3.0,0.0,1.0,0,60,0.4064285714285715,5,5.477121254719663,0.58,0,systemic lupus erythematosus,0.5349642857142857
4.0,4.442651256490317,0.5,0,36,0.4064285714285715,1,5.477121254719663,0.8,1,systemic lupus erythematosus,0.4876040545616404
1.0,2.6390573296152584,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.5925501456585146
0.0,6.499787040655854,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.47046109132412356
3.0,4.5217885770490405,1.0,0,60,0.4064285714285715,5,5.477121254719663,0.58,0,systemic lupus erythematosus,0.6027911143700213
0.0,2.833213344056216,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.415462485875129
1.0,2.1972245773362196,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,0,systemic lupus erythematosus,0.585922654374329
0.0,3.58351893845611,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4267170697911274
4.0,4.61512051684126,0.5,0,36,0.4064285714285715,1,5.477121254719663,0.8,1,systemic lupus erythematosus,0.4901910934669046
2.0,6.124683390894205,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,1,systemic lupus erythematosus,0.5608345365776988
0.0,5.5909869805108565,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4568290904219486
1.0,2.772588722239781,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.5945531165478823
0.0,6.408528791059498,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4690922175801782
1.0,2.0794415416798357,0.8,0,36,0.4064285714285715,3,5.477121254719663,0.64,1,systemic lupus erythematosus,0.5041559088394832
0.0,3.4965075614664802,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.42541189913628297
2.0,2.5649493574615367,0.8,0,48,0.4064285714285715,3,5.477121254719663,0.36,0,systemic lupus erythematosus,0.4274385260762088
2.0,3.367295829986474,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,0,systemic lupus erythematosus,0.5194737231640828
2.0,0.0,0.5,0,48,0.4064285714285715,1,5.477121254719663,0.36,0,systemic lupus erythematosus,0.2889642857142858
0.0,5.616771097666572,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,0,systemic lupus erythematosus,0.45721585217928434
2.0,4.442651256490317,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,0,systemic lupus erythematosus,0.5356040545616405
0.0,6.111467339502679,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4646362958068259
1.0,1.3862943611198906,0.5,0,36,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.39375870113108413
0.0,3.8501476017100584,1.0,0,24,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.6107164997399366
0.0,4.634728988229636,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4424852205377303
2.0,2.1972245773362196,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,0,systemic lupus erythematosus,0.501922654374329
0.0,5.081404364984463,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4491853511890527
2.0,5.231108616854587,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,1,systemic lupus erythematosus,0.5474309149671045
0.0,0.0,1.0,0,24,0.4064285714285715,5,5.477121254719663,0.64,0,systemic lupus erythematosus,0.5529642857142857
3.0,2.302585092994046,1.0,0,60,0.4064285714285715,5,5.477121254719663,0.58,0,systemic lupus erythematosus,0.5695030621091963
2.0,4.30406509320417,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,1,systemic lupus erythematosus,0.5335252621123483
0.0,4.219507705176107,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.43625690129192735
0.0,3.044522437723423,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4186321222801371
0.0,4.990432586778736,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.4478207745159668
1.0,2.8903717578961645,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,0,systemic lupus erythematosus,0.5963198620827281
0.0,5.765191102784844,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.45944215225605844
0.0,6.444131256700441,1.0,0,24,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.6496262545647923
0.0,3.6109179126442243,0.5,0,24,0.4064285714285715,1,5.477121254719663,0.64,1,systemic lupus erythematosus,0.42712805440394913
1.0,2.833213344056216,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.595462485875129
1.0,2.833213344056216,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.595462485875129
2.0,4.290459441148391,0.5,0,48,0.4064285714285715,1,5.477121254719663,0.36,1,systemic lupus erythematosus,0.35332117733151164
2.0,2.995732273553991,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,0,systemic lupus erythematosus,0.5139002698175956
1.0,3.295836866004329,1.0,0,36,0.4064285714285715,5,5.477121254719663,0.64,1,systemic lupus erythematosus,0.6024018387043506
2.0,5.0106352940962555,1.0,0,48,0.4064285714285715,5,5.477121254719663,0.36,0,systemic lupus erythematosus,0.5441238151257295
4.0,1.0986122886681098,1.0,0,36,1.439285714285714,5,6.176091259055681,0.8,0,rheumatoid arthritis,0.7723720414728787
0.0,5.017279836814924,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.783152054695081
0.0,6.519147287940395,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.805680066461963
2.0,4.852030263919617,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6966733111016514
0.0,3.9318256327243257,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.766870241633722
0.0,3.713572066704308,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5835964381434218
0.0,4.672828834461906,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7779852896597856
3.0,0.6931471805599453,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,0,rheumatoid arthritis,0.7002900648512562
1.0,3.4965075614664802,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7603404705648543
2.0,4.465908118654584,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,0,rheumatoid arthritis,0.6908814789226759
3.0,6.948897222313312,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,0,rheumatoid arthritis,0.7941263154775567
0.0,7.3864708488298945,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8186899198753055
2.0,4.382026634673881,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6896232566629653
3.0,4.68213122712422,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7601248255497204
0.0,5.288267030694535,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7872168626032752
3.0,5.579729825986222,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7735888045326504
2.0,2.833213344056216,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,0,rheumatoid arthritis,0.6663910573037004
0.0,8.75904072752422,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8392784680557204
3.0,4.804021044733257,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7619531728138559
0.0,5.877735781779639,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7960588938695516
3.0,3.4339872044851463,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7414026652101343
0.0,6.90875477931522,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6315241788325855
0.0,5.3981627015177525,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7888652976656234
0.0,5.25227342804663,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6066769585635566
4.0,3.091042453358316,1.0,0,36,1.439285714285714,5,6.176091259055681,0.8,1,rheumatoid arthritis,0.8022584939432319
1.0,2.772588722239781,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7494816879764539
2.0,4.718498871295094,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6946703402122836
0.0,5.187385805840755,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6057036442304685
0.0,6.133398042996649,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7998938277878068
0.0,3.1354942159291497,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5749252703817944
1.0,3.295836866004329,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.757330410132922
2.0,4.727387818712341,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6948036744235423
1.0,4.174387269895637,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7705086661912917
0.0,3.4011973816621555,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5789108178677895
0.0,3.9318256327243257,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.586870241633722
3.0,4.795790545596741,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7618297153268082
4.0,4.007333185232471,1.0,0,36,1.439285714285714,5,6.176091259055681,0.8,1,rheumatoid arthritis,0.8160028549213442
1.0,3.2188758248682006,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7561759945158801
0.0,3.4011973816621555,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5789108178677895
4.0,3.6375861597263857,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6304566495387529
0.0,5.017279836814924,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.603152054695081
1.0,3.2188758248682006,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7561759945158801
0.0,5.351858133476067,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7881707291449981
1.0,4.04305126783455,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7685386261603754
1.0,1.791759469228055,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.734769249181278
3.0,7.247792581767846,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7986097458693747
2.0,5.402677381872279,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.7049330178709413
0.0,4.709530201312334,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7785358101625421
4.0,6.602587892189336,1.0,0,36,1.439285714285714,5,6.176091259055681,0.8,1,rheumatoid arthritis,0.8549316755256972
0.0,3.4339872044851463,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5794026652101344
0.0,7.047517221357296,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8136056154632165
0.0,4.356708826689592,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.773243489543201
0.0,1.791759469228055,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.734769249181278
0.0,3.58351893845611,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7616456412196988
3.0,0.0,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,0,rheumatoid arthritis,0.6898928571428571
4.0,3.2188758248682006,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6241759945158801
4.0,5.476463551931511,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6580398104218298
0.0,3.9318256327243257,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.766870241633722
3.0,7.141245122350491,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7970115339781144
2.0,0.0,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,0,rheumatoid arthritis,0.6238928571428571
4.0,5.123963979403259,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.652752316833906
1.0,0.0,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7078928571428571
3.0,5.780743515792329,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.776604009879742
0.0,6.553933404025811,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8062018582032443
4.0,3.8066624897703196,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6329927944894119
0.0,7.4109518755836366,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8190571352766116
2.0,5.58724865840025,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.7077015870188609
3.0,4.709530201312334,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7605358101625421
0.0,6.42648845745769,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6242901840047226
1.0,4.48863636973214,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7752224026888392
4.0,4.5217885770490405,1.0,0,36,1.439285714285714,5,6.176091259055681,0.8,1,rheumatoid arthritis,0.8237196857985928
0.0,4.61512051684126,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5971196648954761
2.0,5.332718793265369,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.7038836390418377
0.0,5.993961427306569,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7978022785524557
0.0,2.302585092994046,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7424316335377678
2.0,4.1588830833596715,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6862761033932522
2.0,3.5553480614894135,0.5,0,48,1.439285714285714,1,6.176091259055681,0.36,1,rheumatoid arthritis,0.49722307806519833
2.0,3.295836866004329,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,0,rheumatoid arthritis,0.673330410132922
2.0,4.189654742026425,0.8,0,48,1.439285714285714,3,6.176091259055681,0.36,1,rheumatoid arthritis,0.6067376782732535
2.0,5.5254529391317835,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.7067746512298339
1.0,4.948759890378168,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7821242554985296
2.0,7.424165281042028,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.7352553363584875
1.0,0.6931471805599453,0.8,0,36,1.439285714285714,3,6.176091259055681,0.64,0,rheumatoid arthritis,0.6382900648512563
0.0,6.226536669287466,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6212909071821692
0.0,7.123672785204607,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.8147479489209262
2.0,5.356586274672012,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.7042416512629374
0.0,4.700480365792417,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5984000626297434
0.0,0.0,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5278928571428572
3.0,6.81783057145415,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7921603157146693
4.0,2.9444389791664403,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6200594418303537
2.0,5.472270673671475,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,0,rheumatoid arthritis,0.7059769172479293
1.0,4.07753744390572,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7690559188014429
3.0,4.465908118654584,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7568814789226759
4.0,1.0986122886681098,1.0,0,36,1.439285714285714,5,6.176091259055681,0.8,0,rheumatoid arthritis,0.7723720414728787
0.0,4.61512051684126,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5971196648954761
0.0,1.791759469228055,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.554769249181278
1.0,2.5649493574615367,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7463670975047801
4.0,4.356708826689592,1.0,0,36,1.439285714285714,5,6.176091259055681,0.8,1,rheumatoid arthritis,0.821243489543201
3.0,4.499809670330265,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.757390002197811
0.0,3.713572066704308,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5835964381434218
4.0,3.1780538303479458,1.0,0,36,1.439285714285714,5,6.176091259055681,0.8,1,rheumatoid arthritis,0.8035636645980764
1.0,3.9889840465642745,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7677276178413213
3.0,5.68697535633982,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7751974874879544
