,CRSP,CRSP,CRSP,CRSP,CRSP,CRSP,CRSP,VRTX,VRTX,VRTX,VRTX,VRTX,VRTX,VRTX,BEAM,BEAM,BEAM,BEAM,BEAM,BEAM,BEAM,NTLA,NTLA,NTLA,NTLA,NTLA,NTLA,NTLA,EDIT,EDIT,EDIT,EDIT,EDIT,EDIT,EDIT,NVS,NVS,NVS,NVS,NVS,NVS,NVS,PFE,PFE,PFE,PFE,PFE,PFE,PFE,BMY,BMY,BMY,BMY,BMY,BMY,BMY,EMMS,EMMS,EMMS,EMMS,EMMS,EMMS,EMMS,SGMO,SGMO,SGMO,SGMO,SGMO,SGMO,SGMO,GSK,GSK,GSK,GSK,GSK,GSK,GSK,AZN,AZN,AZN,AZN,AZN,AZN,AZN,LLY,LLY,LLY,LLY,LLY,LLY,LLY,BIIB,BIIB,BIIB,BIIB,BIIB,BIIB,BIIB,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,IMVT,IMVT,IMVT,IMVT,IMVT,IMVT,IMVT,CABA,CABA,CABA,CABA,CABA,CABA,CABA,INSM,INSM,INSM,INSM,INSM,INSM,INSM,LIFE,LIFE,LIFE,LIFE,LIFE,LIFE,LIFE
2023-05-26 00:00:00-04:00,63.779998779296875,65.5,62.900001525878906,64.66000366210938,1015800,0.0,0.0,328.989990234375,331.7799987792969,325.82000732421875,329.989990234375,1850500,0.0,0.0,32.2599983215332,32.689998626708984,31.40999984741211,32.369998931884766,515900,0.0,0.0,39.040000915527344,39.41999816894531,38.0099983215332,38.97999954223633,768500,0.0,0.0,9.079999923706055,9.210000038146973,8.9350004196167,9.100000381469727,1061100,0.0,0.0,88.52413220062245,89.10112974791718,88.10941564340143,88.22661590576172,2946100,0.0,0.0,31.563216190423116,31.89510930109197,31.164942558502005,31.198129653930664,20234600,0.0,0.0,56.15032674286025,56.55071579942874,55.44529124035928,55.549739837646484,8459000,0.0,0.0,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,0.0,0.0,1.3300000429153442,1.350000023841858,1.2400000095367432,1.2599999904632568,3385500,0.0,0.0,30.4682776856291,30.68152706918268,30.379420951200245,30.423851013183594,2207700,0.0,0.0,136.73135626274976,137.3909808532867,136.27902993317784,136.6748046875,1740250,0.0,0.0,415.9405503010109,422.56781716339344,414.73650520715285,416.8117980957031,2338400,0.0,0.0,298.510009765625,299.1099853515625,294.8299865722656,298.6600036621094,945500,0.0,0.0,142.53548014969053,143.07911845844063,142.08397606318317,142.22219848632812,6845400,0.0,0.0,21.010000228881836,21.40999984741211,20.84000015258789,21.049999237060547,992000,0.0,0.0,9.420000076293945,9.515000343322754,9.020000457763672,9.020000457763672,211200,0.0,0.0,18.700000762939453,19.010000228881836,18.59000015258789,18.790000915527344,572800,0.0,0.0,,,,,,,
2023-05-30 00:00:00-04:00,65.0,66.97000122070312,62.75,64.62999725341797,990900,0.0,0.0,329.82000732421875,330.07000732421875,321.6199951171875,325.29998779296875,1888200,0.0,0.0,32.79999923706055,33.189998626708984,31.360000610351562,31.899999618530273,605400,0.0,0.0,39.130001068115234,39.900001525878906,37.06999969482422,37.54999923706055,1103200,0.0,0.0,9.199999809265137,9.40999984741211,8.779999732971191,8.960000038146973,1626600,0.0,0.0,87.2709602430903,87.54142395954469,86.63986448132414,87.04557037353516,1811300,0.0,0.0,30.99899000843777,30.99899000843777,30.633903523908607,30.708580017089844,24371100,0.0,0.0,55.158061875868235,55.78475687571546,54.89693868256843,55.454002380371094,8443200,0.0,0.0,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,0.0,0.0,1.2699999809265137,1.2899999618530273,1.1299999952316284,1.149999976158142,2313500,0.0,0.0,30.477156293389715,30.477156293389715,30.00622754728981,30.086196899414062,4934900,0.0,0.0,137.27787778529733,137.3155788315376,134.24360498481894,134.6205291748047,2035700,0.0,0.0,414.8540263921451,419.6898645711549,413.160494197167,418.23126220703125,2595700,0.0,0.0,297.9200134277344,298.95001220703125,295.0,298.69000244140625,802600,0.0,0.0,141.8720660580202,143.17128104215269,141.27314434412637,142.24063110351562,5593100,0.0,0.0,20.959999084472656,21.280000686645508,20.59000015258789,20.829999923706055,859600,0.0,0.0,9.020000457763672,9.989999771118164,9.020000457763672,9.829999923706055,527400,0.0,0.0,18.649999618530273,18.950000762939453,18.309999465942383,18.690000534057617,915300,0.0,0.0,,,,,,,
2023-05-31 00:00:00-04:00,65.1500015258789,67.26000213623047,63.02000045776367,64.04000091552734,1324400,0.0,0.0,327.1300048828125,328.6499938964844,321.70001220703125,323.57000732421875,5592300,0.0,0.0,32.060001373291016,33.0,31.200000762939453,31.899999618530273,655500,0.0,0.0,37.27000045776367,38.650001525878906,36.59000015258789,37.2599983215332,1262700,0.0,0.0,8.960000038146973,9.319999694824219,8.795000076293945,9.180000305175781,1733300,0.0,0.0,86.72100933980826,86.99147305915906,85.95467827243174,86.77510070800781,3607500,0.0,0.0,30.78325928667091,31.712567544563903,30.59242004581716,31.546619415283203,46166300,0.0,0.0,55.43658834468047,56.22866383569095,54.966567970500655,56.08940124511719,14934100,0.0,0.0,3.940000057220459,3.940000057220459,3.7249999046325684,3.75,12000,0.0,0.0,1.1399999856948853,1.2300000190734863,1.1200000047683716,1.1200000047683716,4917100,0.0,0.0,29.76632358420797,29.926262310450312,29.668582874889015,29.85517692565918,3342200,0.0,0.0,136.33555816092547,138.03174583839314,135.22362169270244,137.73020935058594,2409700,0.0,0.0,417.9962987505103,421.48123037358533,415.06935530491563,420.4044189453125,3950900,0.0,0.0,298.69000244140625,299.5799865722656,294.80999755859375,296.4100036621094,1566900,0.0,0.0,142.54467445272869,143.45689173465078,141.7614703761967,142.8763885498047,11324600,0.0,0.0,20.940000534057617,21.25,20.760000228881836,21.010000228881836,2158800,0.0,0.0,9.829999923706055,10.09000015258789,9.670000076293945,10.09000015258789,307400,0.0,0.0,18.770000457763672,19.200000762939453,18.6299991607666,19.030000686645508,766300,0.0,0.0,,,,,,,
2023-06-01 00:00:00-04:00,64.05999755859375,65.5999984741211,62.834999084472656,64.5199966430664,1260500,0.0,0.0,324.4700012207031,324.5799865722656,320.010009765625,323.6199951171875,1342900,0.0,0.0,31.940000534057617,32.790000915527344,31.260000228881836,32.5099983215332,484400,0.0,0.0,37.439998626708984,38.529998779296875,36.619998931884766,38.15999984741211,595800,0.0,0.0,9.170000076293945,9.619999885559082,9.0,9.550000190734863,1186400,0.0,0.0,87.46029098029153,87.5955262839918,87.05458506919074,87.55044555664062,2536200,0.0,0.0,31.629591897324904,31.704268397241353,31.281103674513005,31.546619415283203,20256100,0.0,0.0,56.10680601134527,56.34182117660067,55.51492506576606,56.29829788208008,8697200,0.0,0.0,3.75,3.75,3.75,3.75,0,0.0,0.0,1.1100000143051147,1.149999976158142,1.0700000524520874,1.1100000143051147,2058300,0.0,0.0,29.784098224613537,30.210600411919597,29.615275501368874,30.03289031982422,2671300,0.0,0.0,136.22249371397533,137.82444326784022,135.48748139656982,137.27789306640625,1649350,0.0,0.0,421.1973170404403,427.5798554552366,419.10245660991546,427.2861633300781,2914400,0.0,0.0,301.0199890136719,308.3800048828125,300.19000244140625,302.4100036621094,1033600,0.0,0.0,142.39724731445312,142.8579605715412,141.11646502214234,142.39724731445312,7901300,0.0,0.0,21.0,21.165000915527344,20.579999923706055,20.68000030517578,866200,0.0,0.0,10.09000015258789,11.199999809265137,9.890000343322754,11.180000305175781,461600,0.0,0.0,19.190000534057617,19.690000534057617,18.799999237060547,19.239999771118164,2042000,0.0,0.0,,,,,,,
2023-06-02 00:00:00-04:00,65.37000274658203,65.91999816894531,63.380001068115234,65.0,987600,0.0,0.0,323.0,334.5299987792969,322.25,333.7799987792969,1572700,0.0,0.0,33.33000183105469,34.20000076293945,32.56999969482422,34.029998779296875,765200,0.0,0.0,38.880001068115234,41.060001373291016,38.560001373291016,40.959999084472656,985700,0.0,0.0,9.6899995803833,9.930000305175781,9.420000076293945,9.670000076293945,1283200,0.0,0.0,88.45199798137381,89.19127645349795,88.25365380230467,89.17324829101562,3739600,0.0,0.0,31.737456100154297,32.0776483134435,31.662779606251934,31.82872772216797,22736400,0.0,0.0,56.50719591573952,57.264457422747064,56.13291815582396,57.15130615234375,6768800,0.0,0.0,3.75,3.75,3.75,3.75,0,0.0,0.0,1.1299999952316284,1.159999966621399,1.100000023841858,1.149999976158142,1985800,0.0,0.0,30.16617268183256,30.441620094891054,30.103974660203995,30.308340072631836,1990800,0.0,0.0,137.4286394522214,138.37096421156807,136.76901499642568,136.80670166015625,4020350,0.0,0.0,430.68299981455806,435.32307253999556,427.57006043008306,433.0030212402344,2499000,0.0,0.0,302.5299987792969,303.1700134277344,297.67999267578125,300.20001220703125,817100,0.0,0.0,142.56311235073477,144.94960366403294,141.98260914377195,144.63632202148438,7659700,0.0,0.0,20.81999969482422,21.020000457763672,20.399999618530273,20.65999984741211,838100,0.0,0.0,11.3100004196167,11.3100004196167,10.770000457763672,11.149999618530273,244900,0.0,0.0,19.489999771118164,19.739999771118164,19.229999542236328,19.540000915527344,680600,0.0,0.0,,,,,,,
2023-06-05 00:00:00-04:00,65.22000122070312,65.5,62.95000076293945,63.040000915527344,1070000,0.0,0.0,334.0,335.239990234375,332.0,334.4200134277344,1044500,0.0,0.0,33.88999938964844,34.83000183105469,33.4900016784668,33.939998626708984,474200,0.0,0.0,40.66999816894531,41.709999084472656,40.5099983215332,41.27000045776367,887300,0.0,0.0,9.600000381469727,9.630000114440918,9.3100004196167,9.4399995803833,1943500,0.0,0.0,90.02071161222734,90.14692938763068,89.4166684187467,89.58796691894531,2429300,0.0,0.0,31.928297992855157,32.37635699369915,31.920002010704998,32.06935501098633,18392200,0.0,0.0,57.36020165929115,57.84763067516202,57.17741577833957,57.42983627319336,6914400,0.0,0.0,3.75,3.75,3.75,3.75,0,0.0,0.0,1.1799999475479126,1.190000057220459,1.1100000143051147,1.159999966621399,1898300,0.0,0.0,30.370527785502556,30.592664470072037,30.361640419979164,30.459381103515625,1433800,0.0,0.0,137.33442116597206,138.40867085998812,136.75017001397364,137.9563446044922,2222300,0.0,0.0,433.6589232418287,438.3576987223541,432.3961157552292,434.8923645019531,2113800,0.0,0.0,299.6700134277344,304.2900085449219,299.5899963378906,302.1300048828125,1085200,0.0,0.0,144.43360268166074,146.17509818987804,144.43360268166074,145.8802490234375,6430500,0.0,0.0,20.520000457763672,21.020000457763672,20.43000030517578,20.979999542236328,885200,0.0,0.0,11.09000015258789,11.989999771118164,11.0600004196167,11.9399995803833,410400,0.0,0.0,19.3700008392334,19.790000915527344,19.260000228881836,19.469999313354492,1057000,0.0,0.0,,,,,,,
2023-06-06 00:00:00-04:00,63.040000915527344,65.68800354003906,61.65999984741211,64.58000183105469,1514400,0.0,0.0,337.9800109863281,337.9800109863281,328.8500061035156,330.4100036621094,1089100,0.0,0.0,33.900001525878906,34.900001525878906,33.43000030517578,34.33000183105469,762400,0.0,0.0,41.2599983215332,43.7599983215332,41.02000045776367,43.619998931884766,990200,0.0,0.0,9.449999809265137,10.569999694824219,9.359999656677246,10.25,1995600,0.0,0.0,90.39937125602003,90.48953271191155,89.37159393970762,89.84942626953125,2705700,0.0,0.0,32.202113117292704,32.24359935874155,31.770649242790665,31.837026596069336,19508200,0.0,0.0,57.68225684566963,57.778002790756275,56.68128737731061,56.99463653564453,5618600,0.0,0.0,3.75,3.75,3.75,3.75,0,0.0,0.0,1.1299999952316284,1.2699999809265137,1.1299999952316284,1.2599999904632568,2246900,0.0,0.0,30.79703637345251,30.85923438721831,30.60155496473854,30.761493682861328,2273200,0.0,0.0,139.04944413694813,139.42638268134175,137.63595694762637,138.33328247070312,2358250,0.0,0.0,438.38705798966004,439.40513694811057,430.74174178646325,433.7274475097656,1495300,0.0,0.0,303.6499938964844,304.760009765625,298.32000732421875,299.7900085449219,911700,0.0,0.0,147.041226094609,147.06886776172604,145.03250923837933,145.751220703125,5073600,0.0,0.0,21.100000381469727,21.350000381469727,20.770000457763672,21.040000915527344,1150000,0.0,0.0,12.0,12.460000038146973,11.649999618530273,11.979999542236328,317200,0.0,0.0,19.43000030517578,19.799999237060547,19.229999542236328,19.459999084472656,641300,0.0,0.0,,,,,,,
2023-06-07 00:00:00-04:00,64.52999877929688,65.27999877929688,60.33000183105469,62.779998779296875,1460600,0.0,0.0,329.1300048828125,332.0,324.0400085449219,324.6499938964844,1139600,0.0,0.0,34.45000076293945,35.0,33.7400016784668,34.36000061035156,634300,0.0,0.0,43.880001068115234,44.959999084472656,43.02000045776367,43.459999084472656,666600,0.0,0.0,10.380000114440918,10.6899995803833,10.0,10.520000457763672,1859000,0.0,0.0,90.09284213010096,90.15595102068131,88.62330260467101,88.8036117553711,1802700,0.0,0.0,31.82043460404271,32.409550685415255,31.637894490629343,32.26849365234375,25295100,0.0,0.0,56.71609878540039,56.86406736123468,56.35922636527047,56.71609878540039,6643800,0.0,0.0,3.0,3.0,2.609999895095825,2.609999895095825,5000,0.0,0.0,1.2699999809265137,1.2999999523162842,1.2300000190734863,1.2999999523162842,1657700,0.0,0.0,30.805921093984615,30.832579807339446,30.414961656669163,30.530473709106445,2232600,0.0,0.0,139.25676605522997,139.25676605522997,137.20250477115212,138.16366577148438,2738600,0.0,0.0,430.91795855446674,437.2711009108554,426.4932481159843,427.168701171875,2458300,0.0,0.0,299.6300048828125,309.29998779296875,294.0400085449219,304.8999938964844,2034300,0.0,0.0,145.67754720322614,146.32254299407322,145.06940228906157,146.06454467773438,6504300,0.0,0.0,21.440000534057617,21.739999771118164,21.06999969482422,21.25,900400,0.0,0.0,12.029999732971191,12.272000312805176,11.670000076293945,11.779999732971191,209200,0.0,0.0,19.459999084472656,19.93000030517578,19.209999084472656,19.780000686645508,844200,0.0,0.0,,,,,,,
2023-06-08 00:00:00-04:00,62.5,63.70000076293945,61.0099983215332,62.59000015258789,1040500,0.0,0.0,324.0,334.0799865722656,323.0199890136719,332.5799865722656,1446800,0.0,0.0,34.16999816894531,34.65999984741211,32.810001373291016,33.45000076293945,491700,0.0,0.0,43.400001525878906,44.04999923706055,42.599998474121094,43.36000061035156,703700,0.0,0.0,10.510000228881836,10.529999732971191,9.34000015258789,9.600000381469727,2427000,0.0,0.0,89.92154379012771,90.8952297137754,89.55190796699583,90.7419662475586,2089400,0.0,0.0,32.39295055895364,32.517409276379816,32.13573081195744,32.4344367980957,17347600,0.0,0.0,56.872771936770874,57.1077871230316,56.63776339123312,56.84666061401367,4995400,0.0,0.0,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,0.0,0.0,1.2999999523162842,1.3200000524520874,1.2300000190734863,1.25,1326700,0.0,0.0,30.65487181431039,30.868124587893547,30.539359754055432,30.850353240966797,2523800,0.0,0.0,137.84327935988102,140.34986693818462,137.6359667403981,139.93524169921875,1792400,0.0,0.0,426.68903964553226,438.03464933515164,423.22367571635687,436.2628173828125,2040300,0.0,0.0,310.69000244140625,311.2799987792969,303.69000244140625,308.8800048828125,1231600,0.0,0.0,146.04609537895564,147.8152325127677,145.41953212858252,147.6678009033203,5818400,0.0,0.0,21.299999237060547,21.510000228881836,20.780000686645508,21.25,688200,0.0,0.0,11.640000343322754,12.449999809265137,11.640000343322754,12.34000015258789,258500,0.0,0.0,19.719999313354492,20.100000381469727,19.469999313354492,20.030000686645508,870300,0.0,0.0,,,,,,,
2023-06-09 00:00:00-04:00,67.91000366210938,68.26000213623047,60.68000030517578,61.2400016784668,2739500,0.0,0.0,333.5199890136719,335.0,328.6099853515625,334.1099853515625,1066200,0.0,0.0,34.0,34.0,31.940000534057617,32.209999084472656,741000,0.0,0.0,44.61000061035156,44.61000061035156,42.68000030517578,43.2400016784668,812600,0.0,0.0,9.960000038146973,10.130000114440918,9.380000114440918,9.670000076293945,1620600,0.0,0.0,90.4714938669752,91.08455459816312,89.8674506566681,90.99440002441406,3167400,0.0,0.0,32.5920821230628,32.84930184125404,32.251889935879184,32.33486557006836,19775100,0.0,0.0,56.89888310319831,56.977217062112246,56.22866157578665,56.402748107910156,7068500,0.0,0.0,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,0.0,0.0,1.2400000095367432,1.2599999904632568,1.1699999570846558,1.190000057220459,1515000,0.0,0.0,30.68153125001172,30.939210730661426,30.59267789301307,30.885896682739258,1751200,0.0,0.0,139.33213392741027,140.01060887734127,138.63480845699945,139.57713317871094,1898900,0.0,0.0,439.8260353747795,439.8260353747795,433.2673296912315,436.6347961425781,2082000,0.0,0.0,308.8800048828125,308.8800048828125,308.8800048828125,308.8800048828125,8100,0.0,0.0,147.81524247586097,148.10088245101045,146.9398900830261,147.4374542236328,6264400,0.0,0.0,21.309999465942383,21.309999465942383,20.7549991607666,21.299999237060547,1423900,0.0,0.0,12.359999656677246,12.670000076293945,12.071999549865723,12.149999618530273,201300,0.0,0.0,20.110000610351562,20.110000610351562,19.639999389648438,19.799999237060547,526800,0.0,0.0,,,,,,,
2023-06-12 00:00:00-04:00,61.79999923706055,63.20899963378906,59.43000030517578,59.900001525878906,1902700,0.0,0.0,335.9100036621094,341.0799865722656,331.8699951171875,340.6000061035156,1417100,0.0,0.0,32.52000045776367,34.5099983215332,32.393001556396484,32.97999954223633,715200,0.0,0.0,44.20000076293945,46.13999938964844,43.11000061035156,43.61000061035156,1729600,0.0,0.0,9.699999809265137,10.057999610900879,9.350000381469727,9.930000305175781,4318300,0.0,0.0,90.85014257289004,90.94931466246489,89.67811941718682,90.15594482421875,2367400,0.0,0.0,32.36806016371333,33.247583098872326,32.35146819822513,33.106529235839844,28334600,0.0,0.0,56.39404268586626,56.559423232859196,55.88049571186189,56.3679313659668,7141900,0.0,0.0,2.619999885559082,2.619999885559082,2.619999885559082,2.619999885559082,1600,0.0,0.0,1.1799999475479126,1.2100000381469727,1.1100000143051147,1.1399999856948853,2153000,0.0,0.0,30.71706954489735,30.832581604065936,30.441618754430046,30.557130813598633,2700300,0.0,0.0,138.7856065033528,139.5583198030007,138.40868230467453,139.18138122558594,3475450,0.0,0.0,436.74241956855656,437.56470363906624,429.4299317237917,435.9201354980469,2566600,0.0,0.0,319.760009765625,319.760009765625,310.0,313.4100036621094,1502500,0.0,0.0,147.42822309247475,147.65857969105676,146.25800763491998,147.33607482910156,6510600,0.0,0.0,21.389999389648438,21.989999771118164,21.329999923706055,21.690000534057617,987500,0.0,0.0,12.270000457763672,12.652999877929688,11.90999984741211,12.329999923706055,324900,0.0,0.0,19.940000534057617,20.09000015258789,19.290000915527344,19.5,800300,0.0,0.0,,,,,,,
2023-06-13 00:00:00-04:00,60.0,61.599998474121094,59.20000076293945,60.790000915527344,1485300,0.0,0.0,340.8699951171875,344.3999938964844,339.2099914550781,342.1000061035156,986300,0.0,0.0,32.84000015258789,34.13999938964844,32.810001373291016,33.810001373291016,826800,0.0,0.0,44.2400016784668,46.349998474121094,44.0890007019043,46.029998779296875,1198100,0.0,0.0,9.600000381469727,11.675000190734863,9.600000381469727,11.470000267028809,4741200,0.0,0.0,89.92154580874464,90.05678111423487,89.41667467182471,89.54289245605469,1623700,0.0,0.0,32.915685028688245,33.496501910368714,32.73314493144957,33.42182540893555,26533800,0.0,0.0,55.87179636571023,56.40274867274017,55.67159851194393,56.3679313659668,7968100,0.0,0.0,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,200,0.0,0.0,1.1699999570846558,1.2400000095367432,1.1399999856948853,1.2300000190734863,1960200,0.0,0.0,30.54824563767716,30.797037703484957,30.53935826987678,30.779266357421875,3800400,0.0,0.0,139.36983840939413,140.36871482026083,139.12483912676797,139.70907592773438,2554200,0.0,0.0,434.3148322811165,437.9661627579752,432.9247611132713,436.32159423828125,1766300,0.0,0.0,310.8399963378906,312.760009765625,299.5199890136719,304.6000061035156,1526900,0.0,0.0,147.17944245324318,148.20222637188155,146.64501342676215,148.11009216308594,6066800,0.0,0.0,21.69499969482422,22.06999969482422,21.540000915527344,21.790000915527344,1075500,0.0,0.0,12.260000228881836,12.699999809265137,12.199999809265137,12.630000114440918,300800,0.0,0.0,19.459999084472656,19.68000030517578,19.219999313354492,19.420000076293945,825500,0.0,0.0,,,,,,,
2023-06-14 00:00:00-04:00,61.310001373291016,61.428001403808594,58.45000076293945,58.959999084472656,1543700,0.0,0.0,342.6300048828125,342.6300048828125,338.20001220703125,340.9599914550781,835900,0.0,0.0,33.91999816894531,34.25,32.5,33.779998779296875,742000,0.0,0.0,46.720001220703125,47.47999954223633,43.7140007019043,45.20000076293945,1320700,0.0,0.0,11.539999961853027,11.90999984741211,10.819999694824219,11.09000015258789,2557200,0.0,0.0,89.92154589971805,90.11989009752395,89.65108216681733,89.8674545288086,998900,0.0,0.0,33.45501352660254,33.47160865532492,32.62527608166657,32.65846633911133,22056400,0.0,0.0,56.54202183920202,56.57683915249037,55.74994954424337,55.84569549560547,6379300,0.0,0.0,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,100,0.0,0.0,1.2100000381469727,1.350000023841858,1.1799999475479126,1.190000057220459,3162300,0.0,0.0,30.86812003894746,30.894775360640544,30.601553263867228,30.628211975097656,1954800,0.0,0.0,138.9929133227561,139.38868802846412,136.67478789933958,137.1459503173828,1910450,0.0,0.0,434.9216902082907,439.3170043143824,434.18750474072976,438.27935791015625,2163300,0.0,0.0,304.6000061035156,306.5199890136719,296.0899963378906,299.989990234375,1512500,0.0,0.0,148.90252655424734,149.3448073331232,148.33123256918634,148.86566162109375,6699100,0.0,0.0,21.829999923706055,22.000999450683594,20.961000442504883,21.290000915527344,611400,0.0,0.0,12.699999809265137,13.109999656677246,12.300000190734863,12.960000038146973,394600,0.0,0.0,19.43000030517578,19.559999465942383,18.770000457763672,19.290000915527344,1157600,0.0,0.0,,,,,,,
2023-06-15 00:00:00-04:00,58.599998474121094,59.470001220703125,58.099998474121094,58.939998626708984,963100,0.0,0.0,344.20001220703125,349.7900085449219,341.19000244140625,349.0799865722656,1230800,0.0,0.0,33.41999816894531,34.209999084472656,33.207000732421875,34.0,722500,0.0,0.0,44.5,45.68000030517578,44.375,45.56999969482422,670600,0.0,0.0,10.15999984741211,10.1899995803833,9.220000267028809,9.279999732971191,8027400,0.0,0.0,90.80508300723059,91.5173159087479,90.52560173539798,91.40912628173828,1626500,0.0,0.0,32.699952436791904,33.04844380805925,32.59208568316187,32.98206329345703,19905900,0.0,0.0,55.915314982861176,56.52460791171535,55.59326318479711,56.28959274291992,8525200,0.0,0.0,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,0.0,0.0,1.190000057220459,1.2000000476837158,1.1399999856948853,1.159999966621399,2847700,0.0,0.0,31.0280587254904,31.383478871139033,31.001403400904955,31.339052200317383,3320800,0.0,0.0,139.46406521567764,140.85870184178864,138.6725158639985,140.63255310058594,2225250,0.0,0.0,438.55341581342094,446.9524837127521,438.2499549022265,444.3583679199219,2287100,0.0,0.0,299.7699890136719,300.0,293.2099914550781,297.8299865722656,1483000,0.0,0.0,149.31716829775,151.03102216346744,148.74587430260902,150.8651580810547,7138300,0.0,0.0,21.239999771118164,21.3700008392334,20.940000534057617,21.1299991607666,802100,0.0,0.0,12.880000114440918,13.65999984741211,12.600000381469727,12.869999885559082,316100,0.0,0.0,19.280000686645508,20.020000457763672,19.010000228881836,20.010000228881836,852300,0.0,0.0,,,,,,,
2023-06-16 00:00:00-04:00,59.400001525878906,59.810001373291016,57.61000061035156,57.75,2055400,0.0,0.0,350.0,352.19000244140625,347.010009765625,347.8900146484375,2614500,0.0,0.0,34.599998474121094,34.619998931884766,33.310001373291016,33.689998626708984,2563200,0.0,0.0,46.40999984741211,46.900001525878906,44.83000183105469,44.90999984741211,1780000,0.0,0.0,9.359999656677246,9.539999961853027,8.779999732971191,8.819999694824219,7719800,0.0,0.0,92.34673569151263,92.61720628064458,91.54434832300143,91.80580139160156,2683400,0.0,0.0,33.07333638670531,33.488205125795545,33.06503723941302,33.23928451538086,60338600,0.0,0.0,56.47238330796203,57.65614531502331,56.2373747604192,57.586517333984375,19394400,0.0,0.0,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,0.0,0.0,1.190000057220459,1.2000000476837158,1.1200000047683716,1.1299999952316284,18657800,0.0,0.0,31.339054199074393,31.52564826214864,30.85035400979226,31.23242950439453,5945400,0.0,0.0,142.1402450267752,142.7621827391088,141.68793322632027,141.76332092285156,2449900,0.0,0.0,446.18900320800026,447.3441444684394,438.0640287034695,438.26959228515625,4295700,0.0,0.0,300.57000732421875,304.7900085449219,296.20001220703125,297.4800109863281,1915400,0.0,0.0,151.55623860097006,152.02617515091944,150.99416782974802,151.3258819580078,13426600,0.0,0.0,21.389999389648438,21.389999389648438,20.0,20.09000015258789,3016400,0.0,0.0,12.829999923706055,13.819999694824219,12.779999732971191,13.119999885559082,654200,0.0,0.0,20.510000228881836,20.510000228881836,19.639999389648438,20.0,1670900,0.0,0.0,,,,,,,
2023-06-20 00:00:00-04:00,57.61000061035156,57.79999923706055,56.06999969482422,56.88999938964844,1093500,0.0,0.0,350.3900146484375,350.3900146484375,342.29998779296875,342.69000244140625,1352300,0.0,0.0,33.220001220703125,33.7599983215332,32.75,33.33000183105469,792500,0.0,0.0,44.47999954223633,45.20000076293945,43.58000183105469,43.619998931884766,849100,0.0,0.0,8.800000190734863,8.819999694824219,7.985000133514404,8.359999656677246,4776200,0.0,0.0,91.45420254903465,91.50829392072255,90.75999784672364,90.89523315429688,1446400,0.0,0.0,32.94887438562193,33.081632255066495,32.63357642393938,32.64187240600586,26881200,0.0,0.0,57.29927063814278,57.76929430126001,56.79442966952924,57.473350524902344,10798800,0.0,0.0,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,0.0,0.0,1.1399999856948853,1.2200000286102295,1.1200000047683716,1.190000057220459,2949100,0.0,0.0,30.921432400984113,31.0191731053411,30.752609704982298,30.761493682861328,2696200,0.0,0.0,140.4063902655731,140.65138952861815,139.35099112785923,139.3698272705078,1775800,0.0,0.0,436.45855384688394,445.2883766828036,435.7243683937376,442.420166015625,2506300,0.0,0.0,296.0,298.7300109863281,293.6499938964844,293.7900085449219,961200,0.0,0.0,151.3535100137235,152.32101063909369,150.93887090566554,151.23373413085938,7995800,0.0,0.0,20.040000915527344,20.540000915527344,19.780000686645508,19.8799991607666,899200,0.0,0.0,13.180000305175781,13.3100004196167,12.289999961853027,12.430000305175781,468700,0.0,0.0,19.90999984741211,20.399999618530273,19.709999084472656,20.209999084472656,1097100,0.0,0.0,,,,,,,
