phase,enrollment_log,sponsor_type,mechanism_id,duration_months,disease_trial_rate,prior_approvals,disease_prevalence_log,phase_success_rate,success,disease,raw_probability
3,3.367295829986474,0,0,71,0.425,2,5.079181246047625,0.58,1,Autoimmune Liver Diseases,0.5280183828760224
2,4.219507705176107,1,1,40,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.40997612167014374
3,3.713572066704308,0,3,76,0.9,5,7.3979400086720375,0.58,1,Diabetic Nephropathy,0.7358521300729589
2,4.553876891600541,1,10,65,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.36990622981409554
1,4.634728988229636,0,5,45,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.8543234646981426
2,4.948759890378168,1,3,43,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.38982361183106057
2,6.340359303727752,1,5,64,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.6316711946107546
2,2.995732273553991,0,12,48,0.325,2,5.176091259055681,0.36,1,Hidradenitis Suppurativa,0.3489634396589174
3,3.58351893845611,0,4,51,0.9,5,7.3979400086720375,0.58,1,Diabetic Nephropathy,0.7291755604417327
1,5.968707559985366,2,10,47,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.7897154943234466
1,3.7612001156935624,0,4,33,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.8082916382814305
2,5.384495062789089,1,0,40,0.325,2,5.176091259055681,0.36,0,Hidradenitis Suppurativa,0.42073635837761836
3,4.962844630259907,0,6,75,0.475,3,7.505149978319906,0.58,1,Food Allergy & Anaphylaxis,0.7498661769139919
1,6.82001636467413,0,0,38,0.425,2,5.079181246047625,0.64,0,Autoimmune Liver Diseases,0.7573543606310383
2,6.784457062637643,1,4,57,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.6009077507307934
2,4.110873864173311,1,8,50,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.38445871881170046
1,3.784189633918261,0,0,20,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.758134829818607
2,5.857933154483459,1,9,67,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.6074950868107168
2,6.192362489474872,0,9,43,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.5722572609932528
2,5.62040086571715,0,2,60,0.325,2,5.176091259055681,0.36,1,Hidradenitis Suppurativa,0.482580045583924
2,5.181783550292085,2,8,74,0.325,2,5.176091259055681,0.36,0,Hidradenitis Suppurativa,0.40054897732928685
3,5.579729825986222,1,4,73,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.7168722791912447
3,5.723585101952381,0,9,67,0.475,3,7.505149978319906,0.58,1,Food Allergy & Anaphylaxis,0.8580904128642995
1,4.276666119016055,2,16,49,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.5465421512193279
2,5.869296913133774,1,11,56,0.525,4,5.071882007306125,0.36,0,Sickle Cell Disease,0.4930648935472603
3,4.727387818712341,0,14,65,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.7939997675986836
1,4.709530201312334,0,11,46,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.8827655089902162
3,5.8522024797744745,2,10,73,0.9,5,7.3979400086720375,0.58,1,Diabetic Nephropathy,0.713874396364605
2,5.209486152841421,1,11,44,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.40294182505443515
3,4.127134385045092,1,15,38,0.425,2,5.079181246047625,0.58,1,Autoimmune Liver Diseases,0.5869518505759278
2,3.8918202981106265,0,1,53,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.5053015412459899
1,5.545177444479562,0,4,42,0.325,2,5.176091259055681,0.64,1,Hidradenitis Suppurativa,0.7681380012918502
3,4.736198448394496,1,11,51,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.6744442149695458
1,5.700443573390687,1,0,32,0.425,2,5.079181246047625,0.64,0,Autoimmune Liver Diseases,0.6512628316925324
3,7.077498053569231,1,0,65,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.7919075148061263
3,3.332204510175204,0,12,55,1.6,8,6.0,0.58,0,Multiple Sclerosis,0.7405333340008118
2,5.655991810819852,1,7,44,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.544365949714028
3,5.4510384535657,1,14,58,1.6,8,6.0,0.58,1,Multiple Sclerosis,0.8680783592839109
2,5.793013608384144,1,14,50,0.525,4,5.071882007306125,0.36,0,Sickle Cell Disease,0.5592394992454581
2,3.332204510175204,0,3,32,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.4765333340008119
3,3.8066624897703196,1,2,67,0.325,2,5.176091259055681,0.58,0,Hidradenitis Suppurativa,0.5682843057298418
2,5.0238805208462765,1,7,64,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.45360548254134164
3,5.43372200355424,0,8,84,1.6,8,6.0,0.58,1,Multiple Sclerosis,0.9172087721483174
3,4.6443908991413725,1,16,53,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.6698112734454107
3,4.700480365792417,2,9,85,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.6626422181453862
2,6.2285110035911835,0,8,49,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.6930683241649688
1,3.295836866004329,0,0,61,0.9,5,7.3979400086720375,0.64,0,Diabetic Nephropathy,0.7843129842683361
2,5.272999558563747,0,3,51,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.4231343986537618
1,3.58351893845611,1,15,46,0.9,5,7.3979400086720375,0.64,0,Diabetic Nephropathy,0.8191755604417327
3,6.57507584059962,1,1,50,0.7,3,5.301029995663981,0.58,1,Systemic Lupus Erythematosus,0.6840921657152944
3,3.58351893845611,2,4,44,0.7,3,5.301029995663981,0.58,0,Systemic Lupus Erythematosus,0.4531755604417327
2,4.465908118654584,0,12,63,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.5174588555132709
2,5.817111159963204,0,14,54,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.6724480172918488
2,4.700480365792417,0,5,68,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.49730888481205254
1,4.762173934797756,1,12,39,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.8354210002559136
3,5.19295685089021,1,15,64,0.325,2,5.176091259055681,0.58,1,Hidradenitis Suppurativa,0.7084441143259665
1,5.575949103146316,0,13,35,0.9,5,7.3979400086720375,0.64,0,Diabetic Nephropathy,0.9000158589761502
3,5.407171771460119,1,14,70,0.9,5,7.3979400086720375,0.58,1,Diabetic Nephropathy,0.8415420264608761
1,4.219507705176107,0,8,38,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.8333094550034772
1,5.438079308923196,0,3,26,0.425,2,5.079181246047625,0.64,0,Autoimmune Liver Diseases,0.6880942575449742
2,6.448889394146858,0,10,58,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.5751067838276562
1,5.961005339623274,1,10,43,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.869329392018751
2,4.718498871295094,0,15,70,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.6172180007662121
2,4.204692619390966,0,10,64,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.5042242278019167
2,4.77912349311153,0,13,59,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.4312757219238786
3,3.6375861597263857,0,0,79,0.9,5,7.3979400086720375,0.58,0,Diabetic Nephropathy,0.7319540529994732
1,5.552959584921617,0,5,49,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.95
2,4.962844630259907,0,2,35,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.5425328435806585
2,3.5553480614894135,1,15,74,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.49105951693140354
2,7.246368080102461,1,6,56,0.475,3,7.505149978319906,0.36,1,Food Allergy & Anaphylaxis,0.5650242440803223
3,6.493753839851686,1,13,70,0.475,3,7.505149978319906,0.58,1,Food Allergy & Anaphylaxis,0.7766868157849525
1,4.394449154672439,1,12,55,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.722176155767623
3,6.61472560020376,0,5,74,0.425,2,5.079181246047625,0.58,1,Autoimmune Liver Diseases,0.7620773682862403
2,4.969813299576001,1,1,46,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.35788372221359077
2,5.159055299214529,0,0,62,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.5524060704254844
1,4.727387818712341,1,1,35,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.8073331009320167
3,7.23561914106675,1,14,56,1.6,8,6.0,0.58,1,Multiple Sclerosis,0.95
3,6.320768294250582,1,12,64,0.325,2,5.176091259055681,0.58,1,Hidradenitis Suppurativa,0.6950232297212504
2,6.481577129276431,1,14,40,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.503743718796928
3,4.30406509320417,2,12,51,0.9,5,7.3979400086720375,0.58,1,Diabetic Nephropathy,0.6359311294246816
3,5.0689042022202315,1,2,68,0.475,3,7.505149978319906,0.58,1,Food Allergy & Anaphylaxis,0.7052045756852773
1,5.393627546352362,1,3,61,0.425,2,5.079181246047625,0.64,0,Autoimmune Liver Diseases,0.6358617438580872
3,5.455321115357702,0,4,69,0.7,3,5.301029995663981,0.58,1,Systemic Lupus Erythematosus,0.6779600800455472
3,3.8066624897703196,0,7,67,1.6,8,6.0,0.58,1,Multiple Sclerosis,0.7649509723965084
1,2.8903717578961645,0,15,61,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.7647354912367399
3,5.099866427824199,0,0,71,1.6,8,6.0,0.58,1,Multiple Sclerosis,0.8304290007409335
3,5.308267697401205,1,15,70,0.425,2,5.079181246047625,0.58,1,Autoimmune Liver Diseases,0.646573402770216
1,4.919980925828125,2,11,28,0.9,5,7.3979400086720375,0.64,0,Diabetic Nephropathy,0.7370409016540646
1,4.836281906951478,2,15,29,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.6448238442323773
2,4.1588830833596715,0,5,51,0.475,3,7.505149978319906,0.36,1,Food Allergy & Anaphylaxis,0.5298982270201721
2,4.709530201312334,1,9,60,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.5047655089902163
1,4.07753744390572,0,0,46,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.7560969745612498
2,5.777652323222656,1,11,63,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.5334690679778159
1,5.707110264748875,0,9,44,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.925263947766739
3,4.605170185988092,1,11,61,0.7,3,5.301029995663981,0.58,1,Systemic Lupus Erythematosus,0.5851641498739916
2,4.499809670330265,0,12,46,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.5191733091872024
2,4.61512051684126,1,8,62,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.41000000000000003
1,4.31748811353631,0,11,49,0.425,2,5.079181246047625,0.64,0,Autoimmune Liver Diseases,0.6316114120274707
2,4.852030263919617,1,11,57,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.48695084502352504
2,5.3471075307174685,0,4,53,0.525,4,5.071882007306125,0.36,0,Sickle Cell Disease,0.516858203298836
3,6.0330862217988015,1,3,61,0.7,3,5.301029995663981,0.58,1,Systemic Lupus Erythematosus,0.6569424203803252
2,6.210600077024653,2,0,44,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.4921709920054269
2,5.424950017481403,0,4,44,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.5207682406642097
3,4.653960350157523,0,2,83,1.6,8,6.0,0.58,1,Multiple Sclerosis,0.807961035657664
2,4.605170185988092,1,7,39,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.49149748320732495
3,3.8501476017100584,2,0,65,0.7,3,5.301029995663981,0.58,1,Systemic Lupus Erythematosus,0.4668402271917168
2,5.342334251964811,2,11,27,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.44861839468566134
1,5.455321115357702,0,6,38,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.825626746712214
2,4.553876891600541,1,9,53,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.43990622981409555
2,6.066108090103747,2,13,53,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.33293075113497583
2,5.950642552587727,1,5,56,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.5101432401596278
1,4.820281565605037,0,14,56,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.8806840418025498
1,4.663439094112067,1,14,28,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.9004395082084716
2,5.10594547390058,0,0,53,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.4147348120918053
1,5.662960480135946,0,1,28,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.9307156014885765
1,3.7612001156935624,2,14,37,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.5902916382814306
3,3.713572066704308,0,16,48,0.325,2,5.176091259055681,0.58,0,Hidradenitis Suppurativa,0.6135187967396256
1,5.3612921657094255,0,16,42,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.8209041377675295
1,3.6109179126442243,1,4,37,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.6992507709567344
3,5.337538079701318,1,2,80,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.7047107636971972
1,5.075173815233827,1,3,37,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.6198533674782738
2,3.4657359027997265,0,7,43,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.33144085092485276
3,6.98100574072173,2,7,69,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.707078621062017
1,4.762173934797756,0,5,66,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.95
2,3.367295829986474,2,3,78,0.525,4,5.071882007306125,0.36,0,Sickle Cell Disease,0.2863517162093556
2,4.74493212836325,0,3,47,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.5315514131203202
3,4.663439094112067,1,2,72,0.475,3,7.505149978319906,0.58,1,Food Allergy & Anaphylaxis,0.6847728415418051
1,3.4657359027997265,0,7,34,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.8194408509248527
3,6.220590170099739,1,15,68,0.325,2,5.176091259055681,0.58,1,Hidradenitis Suppurativa,0.7600048300185153
2,6.639875833826536,1,15,50,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.5116698801589215
1,6.371611847231857,0,6,55,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.8715698731753403
1,4.219507705176107,1,12,41,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.7816427883368102
2,2.833213344056216,2,4,63,0.325,2,5.176091259055681,0.36,0,Hidradenitis Suppurativa,0.21037092681258446
3,6.486160788944089,0,7,61,0.9,5,7.3979400086720375,0.58,1,Diabetic Nephropathy,0.8756399191490246
3,3.871201010907891,0,13,55,0.325,2,5.176091259055681,0.58,1,Hidradenitis Suppurativa,0.6215822041194317
1,6.882437470997847,2,13,44,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.7671453892160556
2,5.863631175598097,0,11,51,0.325,2,5.176091259055681,0.36,0,Hidradenitis Suppurativa,0.49478080187388873
1,4.330733340286331,0,9,46,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.9072825630440776
2,3.8918202981106265,1,5,47,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.46330154124599
1,4.74493212836325,1,3,29,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.6032180797869869
2,7.473637108496206,1,5,50,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.5863949451022054
2,6.295266001439646,2,11,56,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.3444124546429195
3,4.890349128221754,0,12,75,0.525,4,5.071882007306125,0.58,0,Sickle Cell Disease,0.7322149201632475
3,5.4116460518550396,1,8,50,0.425,2,5.079181246047625,0.58,1,Autoimmune Liver Diseases,0.6517667459402682
3,5.71042701737487,2,8,67,0.9,5,7.3979400086720375,0.58,0,Diabetic Nephropathy,0.7767636706047059
2,5.666426688112432,1,2,55,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.39288951470739275
2,4.820281565605037,1,10,52,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.5023507084692163
2,4.852030263919617,0,14,48,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.5619508450235251
2,4.90527477843843,0,6,48,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.494633480698141
1,4.584967478670572,1,7,49,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.7318103729590981
3,6.182084906716632,1,0,59,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.7470756567165575
3,4.9344739331306915,1,4,43,0.425,2,5.079181246047625,0.58,1,Autoimmune Liver Diseases,0.5577708416251224
2,6.569481420414296,2,6,45,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.45114538627119416
3,4.454347296253507,1,5,74,0.7,3,5.301029995663981,0.58,0,Systemic Lupus Erythematosus,0.647540720191778
2,4.990432586778736,1,15,36,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.42892182178601224
1,5.081404364984463,0,13,30,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.8238335147956203
2,5.910796644040527,0,12,51,0.325,2,5.176091259055681,0.36,1,Hidradenitis Suppurativa,0.49714563760904196
1,7.046647277848756,0,15,49,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.95
2,5.049856007249537,0,10,59,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.5019127465465578
2,4.343805421853684,1,3,63,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.478278157714912
2,5.817111159963204,2,3,57,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.41044801729184877
1,4.68213122712422,0,0,32,0.325,2,5.176091259055681,0.64,1,Hidradenitis Suppurativa,0.7247162657570241
2,4.9344739331306915,2,2,47,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.36910417495845566
1,5.3471075307174685,0,13,76,0.325,2,5.176091259055681,0.64,1,Hidradenitis Suppurativa,0.7581915366321693
3,2.995732273553991,1,13,85,0.425,2,5.079181246047625,0.58,1,Autoimmune Liver Diseases,0.4586301063255842
1,6.610696044717759,1,14,33,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.95
2,6.483107351457199,0,3,58,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.5168203471644169
1,3.5553480614894135,2,16,45,0.9,5,7.3979400086720375,0.64,0,Diabetic Nephropathy,0.6677261835980701
2,5.568344503761097,1,11,60,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.4809675110667301
2,4.204692619390966,2,16,48,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.3742242278019167
3,4.1588830833596715,1,6,66,0.9,5,7.3979400086720375,0.58,1,Diabetic Nephropathy,0.7085648936868386
1,5.43372200355424,0,10,38,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.8245421054816511
2,5.916202062607435,0,16,43,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.4554166409825089
2,3.2188758248682006,1,13,57,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.40364418221799275
2,7.3427791893318455,0,8,51,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.7488480772298315
1,4.634728988229636,1,9,45,0.325,2,5.176091259055681,0.64,0,Hidradenitis Suppurativa,0.7423234646981424
3,5.0689042022202315,1,4,78,0.7,3,5.301029995663981,0.58,0,Systemic Lupus Erythematosus,0.6085379090186105
2,6.796823718274855,1,14,86,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.6095267794592711
2,5.4510384535657,1,3,47,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.5340783592839109
3,3.970291913552122,1,1,78,0.475,3,7.505149978319906,0.58,1,Food Allergy & Anaphylaxis,0.6496370099630002
1,4.927253685157205,1,0,42,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.6594072036586685
1,3.871201010907891,2,9,44,0.425,2,5.079181246047625,0.64,0,Autoimmune Liver Diseases,0.5489155374527651
3,4.330733340286331,0,8,63,1.6,8,6.0,0.58,1,Multiple Sclerosis,0.861615896377411
2,4.143134726391533,0,15,36,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.57109820995285
2,5.332718793265369,2,4,49,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.2961352991400744
1,4.143134726391533,0,10,53,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.85409820995285
2,5.44673737166631,1,2,57,0.525,4,5.071882007306125,0.36,0,Sickle Cell Disease,0.4718623762266851
2,4.59511985013459,0,0,68,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.42198986463412397
1,4.564348191467836,1,15,34,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.869102001947289
2,4.532599493153256,0,12,45,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.4758309195530474
1,4.727387818712341,1,12,58,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.8073331009320167
2,4.219507705176107,2,4,54,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.23997612167014376
2,5.384495062789089,1,2,57,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.5307363583776183
2,5.2832037287379885,0,13,53,0.475,3,7.505149978319906,0.36,1,Food Allergy & Anaphylaxis,0.5166472236621213
2,8.336869637284956,1,3,55,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.49
1,4.532599493153256,0,2,46,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.847497586219714
2,3.713572066704308,1,6,64,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.3841854634062922
1,4.499809670330265,2,5,39,0.325,2,5.176091259055681,0.64,1,Hidradenitis Suppurativa,0.6555066425205358
2,4.48863636973214,1,7,57,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.42660833142450577
2,5.583496308781699,1,16,42,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.5237279819999066
1,4.189654742026425,1,9,38,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.6451275208620442
1,5.384495062789089,0,16,36,0.7,3,5.301029995663981,0.64,0,Systemic Lupus Erythematosus,0.7324030250442851
3,4.820281565605037,1,4,73,0.475,3,7.505149978319906,0.58,1,Food Allergy & Anaphylaxis,0.6926840418025497
2,6.959398512133975,1,11,31,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.5476639103654781
3,3.5553480614894135,2,10,69,0.475,3,7.505149978319906,0.58,0,Food Allergy & Anaphylaxis,0.548392850264737
1,4.59511985013459,1,1,48,0.7,3,5.301029995663981,0.64,0,Systemic Lupus Erythematosus,0.6426565313007907
1,6.419994928147142,1,1,32,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.9186597374974059
1,4.499809670330265,1,13,29,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.7275066425205359
2,6.71295620067707,1,6,66,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.5803285104534044
3,3.1780538303479458,0,8,64,1.6,8,6.0,0.58,1,Multiple Sclerosis,0.8025162014970529
3,4.060443010546419,0,5,69,0.475,3,7.505149978319906,0.58,1,Food Allergy & Anaphylaxis,0.7742273874256566
2,5.855071922202427,1,14,47,0.475,3,7.505149978319906,0.36,1,Food Allergy & Anaphylaxis,0.5653516146893193
3,3.4965075614664802,1,9,51,0.475,3,7.505149978319906,0.58,1,Food Allergy & Anaphylaxis,0.6953616191739153
2,5.429345628954441,0,1,62,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.5209889915746655
2,3.970291913552122,0,16,32,0.325,2,5.176091259055681,0.36,1,Hidradenitis Suppurativa,0.3993036766296668
1,3.828641396489095,1,12,42,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.6934079485224449
2,4.74493212836325,1,4,58,0.325,2,5.176091259055681,0.36,0,Hidradenitis Suppurativa,0.38855141312032015
1,4.718498871295094,1,16,44,0.425,2,5.079181246047625,0.64,0,Autoimmune Liver Diseases,0.6018846674328789
1,4.343805421853684,1,12,47,0.475,3,7.505149978319906,0.64,0,Food Allergy & Anaphylaxis,0.7366114910482454
2,4.127134385045092,0,2,46,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.5172851839092609
1,5.575949103146316,1,8,36,1.6,8,6.0,0.64,0,Multiple Sclerosis,0.9463491923094837
3,4.969813299576001,2,11,68,0.425,2,5.079181246047625,0.58,0,Autoimmune Liver Diseases,0.47955038888025747
2,3.871201010907891,0,4,50,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.5042488707860984
1,3.9512437185814275,0,7,28,0.475,3,7.505149978319906,0.64,0,Food Allergy & Anaphylaxis,0.7666661056701451
2,4.465908118654584,0,16,64,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.38245885551327086
3,6.773080375655535,0,1,55,1.6,8,6.0,0.58,1,Multiple Sclerosis,0.9143382684925755
1,4.8283137373023015,1,5,34,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.9087555689808473
3,4.836281906951478,2,3,48,0.7,3,5.301029995663981,0.58,0,Systemic Lupus Erythematosus,0.516823844232377
1,5.3612921657094255,0,14,42,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.8012374711008629
1,5.220355825078324,0,5,56,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.7471549452477116
1,3.367295829986474,0,2,45,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.6300183828760224
3,5.771441123130016,0,4,68,0.325,2,5.176091259055681,0.58,1,Hidradenitis Suppurativa,0.7174908738236174
3,5.0369526024136295,0,14,62,0.7,3,5.301029995663981,0.58,0,Systemic Lupus Erythematosus,0.726930053436884
1,6.1070228877422545,0,14,35,0.325,2,5.176091259055681,0.64,0,Hidradenitis Suppurativa,0.8663144856546782
1,5.407171771460119,1,7,49,0.325,2,5.176091259055681,0.64,1,Hidradenitis Suppurativa,0.7112086931275428
1,5.720311776607412,0,14,45,0.325,2,5.176091259055681,0.64,1,Hidradenitis Suppurativa,0.84692620910424
1,2.3978952727983707,0,11,48,0.525,4,5.071882007306125,0.64,0,Sickle Cell Disease,0.6682040786836312
1,4.897839799950911,1,16,45,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.842258947111683
2,4.02535169073515,0,14,49,0.325,2,5.176091259055681,0.36,0,Hidradenitis Suppurativa,0.47210814996221895
2,5.176149732573829,1,6,51,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.503265690452503
2,3.1354942159291497,0,16,52,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.44929361336851126
2,4.6913478822291435,0,1,57,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.5458480520568064
